"row_id","area__rucc","area__urban_influence","econ__economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_hispanic","demo__pct_non_hispanic_african_american","demo__pct_non_hispanic_white","demo__pct_american_indian_or_alaskan_native","demo__pct_asian","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","heart_disease_mortality_per_100k","population","metro","p_diab_obese","p_diab_smoke","p_obese_smoke","p_all_three"
3676,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Recreation",0.565,0.056,0.196,0.084,0.505,0.168,0.245,0.014,0.057,0.922,0,0,0.120158887785501,0.386295928500496,0.278053624627607,0.215491559086395,11,11,0.294,NA,0.116,0.083,NA,0.27,13,NA,NA,4609,2320,"a",322,"under 2.5k","Non-Metro",0.034104,NA,NA,NA
3677,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Recreation",0.474,0.041,0.141,0.055,0.515,0.214,0.223,0.049,0.141,0.768,0,0.029,0.0539165818921668,0.208545269582909,0.25940996948118,0.478128179043744,10,9,0.242,0.093,0.104,0.06,0.092,0.197,12,NA,7.28,970,720,"a",183,"1M+","Metro",0.025168,0.009672,0.022506,0.005446452
3680,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Mining-dependent",0.506,0.041,0.253,0.135,0.518,0.252,0.201,0.061,0.003,0.843,0.067,0,0.096,0.43,0.259,0.215,10,14,0.291,0.203,0.134,0.062,NA,0.313,10,NA,71.18,4840,4780,"a",422,"under 2.5k","Non-Metro",0.038994,0.027202,0.059073,0.017190243
3681,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.444,0.072,0.237,0.051,0.495,0.269,0.119,0.063,0.205,0.663,0.025,0.039,0.19436052366566,0.391742195367573,0.275931520644512,0.137965760322256,14,7,0.346,0.231,0.099,0.071,0.178,0.325,12,7.3,14.52,3919,3410,"a",283,"1M+","Metro",0.034254,0.022869,0.079926,0.027654396
3682,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Mining-dependent",0.433,0.047,0.321,0.163,0.507,0.238,0.176,0.19,0.213,0.58,0.006,0,0.1998001998002,0.377622377622378,0.258741258741259,0.163836163836164,12,12,0.313,NA,0.116,0.082,NA,0.272,9,NA,50.88,16729,16739,"b",330,"20-250k","Metro",0.036308,NA,NA,NA
3683,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.519,0.045,0.143,0.043,0.514,0.214,0.15,0.011,0.037,0.921,0.002,0.002,0.120845921450151,0.364551863041289,0.305135951661631,0.209466263846929,12,9,0.314,0.188,0.099,0.07,0.163,0.249,10,2.26,9.61,2040,1260,"b",228,"20-250k","Metro",0.031086,0.018612,0.059032,0.018536048
3684,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Manufacturing-dependent",0.559,0.052,0.106,0.061,0.501,0.252,0.16,0.057,0,0.921,0.006,0.014,0.09,0.354,0.343,0.213,11,8,0.293,0.139,0.078,0.058,0.181,0.21,13,NA,9.28,3469,9219,"a",204,"1M+","Metro",0.022854,0.010842,0.040727,0.011933011
3689,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Manufacturing-dependent",0.359,0.085,0.339,0.119,0.501,0.27,0.127,0.053,0,0.42,0.45,0.012,0.204545454545455,0.426877470355731,0.233201581027668,0.135375494071146,14,11,0.358,0.301,0.149,0.094,0.103,0.323,11,9,27.29,5589,2259,"b",365,"2.5-20k","Non-Metro",0.053342,0.044849,0.107758,0.038577364
3691,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Mining-dependent",0.569,0.068,0.216,0.158,0.489,0.261,0.135,0.217,0.015,0.722,0.055,0.009,0.194194194194194,0.375375375375375,0.353353353353353,0.0770770770770771,16,8,0.27,0.175,0.082,0.08,0.167,0.241,13,NA,43.85,5949,5839,"b",284,"2.5-20k","Non-Metro",0.02214,0.01435,0.04725,0.0127575
3693,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.419,0.11,0.239,0.062,0.532,0.242,0.158,0.037,0.578,0.371,0.007,0.004,0.225708502024292,0.369433198380567,0.303643724696356,0.101214574898785,12,11,0.368,0.205,0.148,0.13,NA,0.286,12,12.2,18.82,4780,3729,"b",339,"20-250k","Metro",0.054464,0.03034,0.07544,0.02776192
3696,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Farm-dependent",0.519,0.032,0.125,0.072,0.48,0.214,0.194,0.018,0.002,0.957,0,0.001,0.0633299284984678,0.300306435137896,0.473953013278856,0.16241062308478,13,10,0.282,0.247,0.099,0.063,0.242,0.281,10,NA,NA,2600,NA,"a",222,"under 2.5k","Non-Metro",0.027918,0.024453,0.069654,0.019642428
3697,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.478,0.063,0.182,0.068,0.512,0.228,0.165,0.01,0.01,0.959,0.004,0.006,0.151454363089268,0.425275827482447,0.285857572718154,0.13741223671013,12,12,0.303,0.298,0.111,0.084,0.136,0.297,14,NA,10.29,2120,1990,"b",309,"2.5-20k","Non-Metro",0.033633,0.033078,0.090294,0.027359082
3698,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.514,0.047,0.133,0.059,0.527,0.208,0.202,0.024,0.059,0.873,0.002,0.032,0.0790790790790791,0.259259259259259,0.312312312312312,0.349349349349349,9,11,0.283,0.181,0.116,0.085,0.121,0.26,13,2.8,8.39,1239,820,"a",238,"250k-1M","Metro",0.032828,0.020996,0.051223,0.014496109
3700,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.467,0.056,0.222,0.105,0.459,0.248,0.14,0.035,0.04,0.899,0.011,0.01,0.166336633663366,0.43960396039604,0.213861386138614,0.18019801980198,13,9,0.311,NA,0.108,0.07,NA,0.279,10,NA,18.33,3930,3119,"a",307,"20-250k","Metro",0.033588,NA,NA,NA
3701,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Nonspecialized",0.41,0.094,0.328,0.192,0.487,0.198,0.242,0.021,0.004,0.91,0.04,0,0.116582914572864,0.423115577889447,0.295477386934673,0.164824120603015,10,13,0.27,0.221,0.106,0.072,0.162,0.265,11,NA,39.36,2889,1630,"b",250,"under 2.5k","Non-Metro",0.02862,0.023426,0.05967,0.0161109
3703,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.374,0.071,0.288,0.086,0.508,0.248,0.157,0.057,0.107,0.827,0,0.002,0.18391959798995,0.389949748743719,0.310552763819096,0.115577889447236,14,10,0.317,0.296,0.126,0.102,0.129,0.352,12,NA,22.74,6340,6339,"a",327,"2.5-20k","Non-Metro",0.039942,0.037296,0.093832,0.029744744
3705,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.461,0.037,0.172,0.088,0.503,0.209,0.237,0.029,0.002,0.95,0.008,0.001,0.0747756729810568,0.375872382851446,0.398803589232303,0.150548354935194,15,10,0.325,0.205,0.097,0.065,0.136,0.293,13,NA,NA,NA,NA,"a",203,"under 2.5k","Non-Metro",0.031525,0.019885,0.066625,0.021653125
3706,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Nonspecialized",0.609,0.034,0.282,0.128,0.508,0.245,0.18,0.138,0.027,0.73,0.079,0.007,0.16240157480315,0.424212598425197,0.270669291338583,0.142716535433071,11,12,0.324,0.317,0.122,0.083,0.217,0.34,10,NA,29.03,9739,2379,"a",327,"under 2.5k","Non-Metro",0.039528,0.038674,0.102708,0.033277392
3707,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Federal/State government-dependent",0.521,0.043,0.136,0.034,0.517,0.204,0.161,0.01,0.003,0.96,0.007,0.009,0.0918065153010859,0.348469891411649,0.307008884501481,0.252714708785785,10,11,0.305,0.191,0.111,0.063,0.164,0.216,10,1.7,13.3,1419,810,"a",234,"20-250k","Non-Metro",0.033855,0.021201,0.058255,0.017767775
3708,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.507,0.046,0.109,0.036,0.516,0.206,0.137,0.044,0.07,0.849,0.007,0.025,0.0891783567134268,0.286573146292585,0.333667334669339,0.290581162324649,10,9,0.256,0.191,0.085,0.074,0.219,0.225,11,2.2,7.82,2350,2019,"a",288,"250k-1M","Metro",0.02176,0.016235,0.048896,0.012517376
3709,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a large metro area","Nonspecialized",0.442,0.082,0.218,0.083,0.512,0.24,0.162,0.031,0,0.952,0,0,0.172139303482587,0.42089552238806,0.286567164179104,0.120398009950249,11,13,0.349,0.333,0.121,0.079,0.199,0.38,13,NA,34.27,11609,2889,"b",351,"2.5-20k","Non-Metro",0.042229,0.040293,0.116217,0.040559733
3710,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.425,0.057,0.204,0.058,0.51,0.231,0.167,0.006,0.071,0.89,0.005,0,0.149949341438703,0.403242147922999,0.291793313069909,0.155015197568389,13,12,0.369,0.237,0.126,0.09,0.094,0.322,14,2.9,19.51,2109,969,"a",363,"20-250k","Non-Metro",0.046494,0.029862,0.087453,0.032270157
3711,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Recreation",0.414,0.073,0.288,0.122,0.522,0.177,0.293,0.114,0.077,0.766,0,0.017,0.117824773413897,0.304128902316213,0.313192346424975,0.264853977844914,9,14,0.235,0.184,0.116,0.074,0.199,0.242,11,3.3,15.05,1629,1509,"a",206,"20-250k","Metro",0.02726,0.021344,0.04324,0.0101614
3712,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Mining-dependent",0.581,0.032,0.196,0.091,0.471,0.198,0.17,0.062,0.039,0.844,0.028,0.012,0.114228456913828,0.338677354709419,0.267535070140281,0.279559118236473,15,10,0.318,0.145,0.103,0.087,0.158,0.323,11,NA,19.71,2260,1099,"a",381,"2.5-20k","Non-Metro",0.032754,0.014935,0.04611,0.01466298
3716,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Mining-dependent",0.475,0.05,0.206,0.076,0.493,0.301,0.092,0.086,0,0.892,0.018,0,0.0921985815602837,0.373860182370821,0.338399189463019,0.195542046605876,15,7,0.296,0.184,0.075,0.081,0.133,0.261,12,NA,23.01,1510,2619,"b",265,"2.5-20k","Non-Metro",0.0222,0.0138,0.054464,0.016121344
3719,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.425,0.108,0.279,0.081,0.539,0.225,0.164,0.009,0.621,0.346,0.005,0.017,0.170318725099602,0.353585657370518,0.279880478087649,0.196215139442231,12,11,0.405,0.215,0.158,0.135,0.111,0.291,13,13.85,41.3,3379,2040,"b",306,"20-250k","Non-Metro",0.06399,0.03397,0.087075,0.035265375
3720,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.37,0.072,0.266,0.062,0.53,0.268,0.154,0.015,0.516,0.454,0.008,0.006,0.191616766467066,0.343313373253493,0.291417165668663,0.173652694610778,13,13,0.381,0.285,0.156,0.147,0.103,0.335,11,13.7,28.73,2100,1999,"a",363,"2.5-20k","Non-Metro",0.059436,0.04446,0.108585,0.041370885
3724,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a large metro area","Farm-dependent",0.529,0.076,0.194,0.076,0.505,0.226,0.207,0.012,0.022,0.958,0.008,0,0.106150793650794,0.503968253968254,0.222222222222222,0.16765873015873,12,12,0.317,0.21,0.114,0.085,NA,0.285,9,NA,32.71,2289,3080,"b",347,"2.5-20k","Non-Metro",0.036138,0.02394,0.06657,0.02110269
3729,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Farm-dependent",0.506,0.024,0.162,0.076,0.502,0.246,0.243,0.015,0.004,0.959,0.009,0.006,0.130391173520562,0.323971915747242,0.280842527582748,0.264794383149448,15,15,0.295,0.109,0.092,0.052,0.177,0.29,12,NA,NA,2669,900,"b",237,"under 2.5k","Non-Metro",0.02714,0.010028,0.032155,0.009485725
3732,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Manufacturing-dependent",0.466,0.068,0.163,0.037,0.512,0.226,0.193,0.027,0.096,0.844,0.003,0.006,0.0906344410876133,0.365558912386707,0.374622356495468,0.169184290030211,11,12,0.266,0.286,0.112,0.087,0.229,0.268,12,2.3,11.59,1790,2229,"a",232,"20-250k","Non-Metro",0.029792,0.032032,0.076076,0.020236216
3736,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Farm-dependent",0.36,0.059,0.287,0.097,0.495,0.363,0.068,0.036,0.002,0.231,0.712,0.007,0.140886699507389,0.403940886699507,0.321182266009852,0.133990147783251,11,7,0.446,0.321,0.139,0.066,0.235,0.294,10,NA,NA,NA,NA,"a",210,"under 2.5k","Non-Metro",0.061994,0.044619,0.143166,0.063852036
3737,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.39,0.061,0.234,0.055,0.506,0.232,0.154,0.021,0.013,0.972,0.006,0.001,0.233894945490585,0.372646184340932,0.268582755203171,0.124876114965312,12,10,0.329,0.302,0.122,0.087,0.101,0.318,13,4.3,22.95,2580,2199,"a",332,"20-250k","Non-Metro",0.040138,0.036844,0.099358,0.032688782
3738,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.461,0.044,0.151,0.06,0.459,0.213,0.138,0.008,0.071,0.901,0,0.017,0.140159045725646,0.410536779324056,0.277335984095427,0.171968190854871,10,8,0.311,0.265,0.097,0.076,0.176,0.314,13,NA,14.3,4320,1950,"a",261,"1M+","Metro",0.030167,0.025705,0.082415,0.025631065
3741,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a large metro area","Nonspecialized",0.487,0.058,0.151,0.065,0.518,0.208,0.194,0.02,0.041,0.92,0,0.006,0.11144578313253,0.447791164658635,0.243975903614458,0.196787148594378,10,12,0.277,0.21,0.099,0.095,0.11,0.305,14,2.72,12.72,1909,2100,"b",275,"20-250k","Non-Metro",0.027423,0.02079,0.05817,0.01611309
3742,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Manufacturing-dependent",0.446,0.089,0.145,0.061,0.507,0.164,0.278,0,0.004,0.975,0.006,0.005,0.0752475247524752,0.346534653465347,0.364356435643564,0.213861386138614,7,16,0.294,0.194,0.121,NA,0.298,0.232,11,NA,NA,3010,1960,"b",252,"under 2.5k","Non-Metro",0.035574,0.023474,0.057036,0.016768584
3745,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a large metro area","Manufacturing-dependent",0.382,0.062,0.245,0.066,0.5,0.221,0.167,0.074,0.014,0.897,0.001,0.015,0.211422845691383,0.429859719438878,0.220440881763527,0.138276553106212,13,13,0.32,0.245,0.127,0.092,NA,0.389,14,NA,24.27,4789,1889,"a",361,"2.5-20k","Non-Metro",0.04064,0.031115,0.0784,0.025088
3746,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.429,0.091,0.209,0.062,0.526,0.241,0.167,0.022,0.195,0.778,0.015,0,0.159521435692921,0.389830508474576,0.28913260219342,0.161515453639083,12,13,0.365,0.309,0.115,0.106,0.102,0.374,14,4.99,26.41,3160,1719,"b",380,"20-250k","Non-Metro",0.041975,0.035535,0.112785,0.041166525
3748,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.391,0.075,0.221,0.051,0.503,0.192,0.291,0.029,0.008,0.943,0.006,0,0.171198388721047,0.374622356495468,0.26686807653575,0.187311178247734,10,14,0.261,0.168,0.141,0.09,0.043,0.285,14,6.7,20.88,3379,1499,"a",252,"20-250k","Non-Metro",0.036801,0.023688,0.043848,0.011444328
3752,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Recreation",0.59,0.039,0.18,0.091,0.467,0.203,0.11,0.076,0.002,0.906,0.008,0.012,0.032355915065723,0.209302325581395,0.256825075834176,0.501516683518706,9,3,0.148,0.085,0.032,0.092,0.276,0.109,13,NA,14.26,1060,969,"a",155,"2.5-20k","Non-Metro",0.004736,0.00272,0.01258,0.00186184
3754,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Manufacturing-dependent",0.529,0.023,0.177,0.069,0.499,0.258,0.145,0.141,0.007,0.829,0.02,0.007,0.122098890010091,0.306760847628658,0.370332996972755,0.200807265388496,15,9,0.298,0.142,0.079,0.064,0.232,0.242,11,NA,16.74,2209,2169,"b",213,"20-250k","Non-Metro",0.023542,0.011218,0.042316,0.012610168
3757,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Nonspecialized",0.428,0.083,0.31,0.116,0.501,0.248,0.168,0.05,0.09,0.642,0.165,0,0.186423505572442,0.416413373860182,0.261398176291793,0.135764944275583,15,13,0.358,0.229,0.12,0.078,0.092,0.366,11,11.06,43.08,3729,2070,"b",382,"2.5-20k","Non-Metro",0.04296,0.02748,0.081982,0.029349556
3763,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Manufacturing-dependent",0.388,0.075,0.269,0.071,0.484,0.246,0.146,0.043,0.476,0.464,0.024,0,0.262788365095286,0.391173520561685,0.226680040120361,0.119358074222668,12,12,0.32,0.173,0.126,0.107,NA,0.315,12,NA,24.84,5760,1919,"a",337,"2.5-20k","Non-Metro",0.04032,0.021798,0.05536,0.0177152
3766,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Federal/State government-dependent",0.322,0.05,0.236,0.099,0.502,0.255,0.089,0.181,0.153,0.601,0.016,0.025,0.119023397761953,0.302136317395727,0.434384537131231,0.144455747711088,14,6,0.315,0.16,0.083,0.073,NA,0.243,9,3.3,11.03,5439,4820,"a",284,"250k-1M","Metro",0.026145,0.01328,0.0504,0.015876
3768,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Noncore adjacent to a large metro area","Recreation",0.442,0.067,0.176,0.059,0.487,0.218,0.159,0.135,0.078,0.75,0.011,0.017,0.137,0.342,0.294,0.227,10,9,0.298,0.259,0.105,0.097,0.204,0.27,12,0.85,16.26,2679,2130,"b",294,"20-250k","Non-Metro",0.03129,0.027195,0.077182,0.023000236
3770,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.42,0.045,0.135,0.039,0.484,0.224,0.196,0.032,0.03,0.932,0.004,0.003,0.119071644803229,0.339051463168517,0.341069626639758,0.200807265388496,11,12,0.324,0.161,0.115,0.056,0.146,0.27,8,NA,17.59,1219,1449,"b",265,"2.5-20k","Non-Metro",0.03726,0.018515,0.052164,0.016901136
